SKU,StyleCode,Name,UPC,SRP,Colour,Size,BoxQuantity,ProductCategory,Brand,GoldPrice,Currency,Supplier
00.4318.020.049,RS8020000,RockShox Universal MTB Fender 2022: FULL CAMO WITH ORANGE LOGO UNIVERSAL,7.10846E+11,21,FULL CAMO WITH ORANG,UNIVERSAL,,Mudguards,RockShox,9.54,GBP,Zyrofisher
00.4318.020.050,RS8020000,RockShox Universal MTB Fender 2022: FULL BLUE/PINK FADE WITH BLACK LOGO UNIVERSAL,7.10846E+11,21,FULL BLUE/PINK FADE,UNIVERSAL,,Mudguards,RockShox,9.54,GBP,Zyrofisher
00.4318.020.051,RS8020000,RockShox Universal MTB Fender 2022: FULL SILVER/WHITE FADE WITH BLACK LOGO UNIVERSAL,7.10846E+11,21,FULL SILVER/WHITE FA,UNIVERSAL,,Mudguards,RockShox,9.54,GBP,Zyrofisher
00.4318.053.000,RS004318053000,"RockShox MTB Fender Black Short 3 Bolt  - Lyrik (D1+/2023+),Pike (C1+/2023+), Psylo(Short Fender Lower Leg only) A1+ (2024+) 2022:  ",7.10846E+11,22,NO COLOUR,NO SIZE,,Mudguards,RockShox,10.1,GBP,Zyrofisher
00.4318.059.001,00.4318.059.001,"RockShox Spare - Remote - Twistloc Base Full Sprint Left 3 Position (Includes Cables, Housing, Left And Right Grips) - 3 Position Remote Forks And Shocks B1:  ",7.10846E+11,87,NO COLOUR,NO SIZE,,Suspension,Sram,43.29,GBP,Zyrofisher
00.4318.072.000,4318072000,"Rockshox Rear Shock Du Bushing Sizing Tool 1/2""x1/2"" (For Sizing Bushings And Installing Hardware) - Rockshox:  ",7.10846E+11,27,NO COLOUR,NO SIZE,,Suspension,Sram,13.08,GBP,Zyrofisher
11.1918.000.011,11.1918.000.011,Sram Spare - Wheel Spare Parts Freehub Body With Bearings 9/10 Speed - X0 Hubs/Rise 60 (B1)/Roam 30/Roam 40/Rail 40/Rise XX/Roam 50/60 (B1):  9/10 SPEED,7.10846E+11,99,NO COLOUR,9/10 SPEED,,Wheel Spares,Zipp,42.98,GBP,Zyrofisher
11.1918.000.012,11.1918.000.012,Sram Spare - Wheel Spare Parts Freehub Body With Bearings 11 Speed XD - X0 Hubs/Rise 60 (B1)/Roam 30/Roam 40/Rail 40/Rise XX/Roam 50/60 (B1):  11 SPEED,7.10846E+11,106,NO COLOUR,11 SPEED,,Wheel Spares,Zipp,45.93,GBP,Zyrofisher
11.1918.003.030,11.1918.003.030,Sram Spare - Wheel Spare Parts Hub Bearing Set Front Double Time Includes 2-23327) - X0 Hubs/Rise 60 (B1)/Roam 30/Roam 40/Roam 50/60(B1)/Rail 40:  ,7.10846E+11,27,NO COLOUR,NO SIZE,,Wheel Spares,Zipp,11.68,GBP,Zyrofisher
11.1918.003.040,11.1918.003.040,SRAM Spare - Wheel Spare Parts Hub Bearing Set Rear Double Time (Includes1-6903/61903 & 1-63803D28)  Zipp Zm1/X0 Hubs/Rise 60 (B1)/Roam 30/Roam 40/Roam 50/60 (B1)/Rail 40:  ,7.10846E+11,27,NO COLOUR,NO SIZE,,Wheel Spares,Zipp,11.91,GBP,Zyrofisher
11.1918.003.050,11.1918.003.050,Sram Spare - Wheel Spare Parts Hub Bearing Set Freehub Double Time Includes 2-63803D28) -X0 Hubs/Rise60 (B1)/Roam 30/Roam 40/Roam 50/60 (B1)/Rail 40:  ,7.10846E+11,27,NO COLOUR,NO SIZE,,Wheel Spares,Zipp,11.93,GBP,Zyrofisher
11.3018.014.002,11.3018.014.002,Quarq Tyrewiz Valve And Bumper Syncros 12mm Rim Sym:  12MM,7.10846E+11,38,NO COLOUR,12MM,,Tools,Quarq,16.2,GBP,Zyrofisher
11.4018.082.035,11.4018.082.035,RockShox Spare - Fork Compression Damper Knob Kit- Crown Race Day Damper (Includes Knob & Screw) - Rudy Ultimate A1 (2022) 2022:  ,7.10846E+11,15,NO COLOUR,NO SIZE,,Suspension,Sram,8.02,GBP,Zyrofisher
11.4018.103.015,1.14018E+11,"Rockshox Fork Spring Dual Position Air Assembly - 27/29 Lyrik C1-C3, Yari B2-B3:  180MM",7.10846E+11,248,NO COLOUR,180MM,,Suspension,Sram,118.3,GBP,Zyrofisher
11.4018.103.016,1.14018E+11,"Rockshox Fork Spring Dual Position Air Assembly - 27/29 Lyrik C1-C3, Yari B2-B3:  170MM",7.10846E+11,248,NO COLOUR,170MM,,Suspension,Sram,118.3,GBP,Zyrofisher
11.4018.103.017,1.14018E+11,"Rockshox Fork Spring Dual Position Air Assembly - 27/29 Lyrik C1-C3, Yari B2-B3:  160MM",7.10846E+11,248,NO COLOUR,160MM,,Suspension,Sram,118.3,GBP,Zyrofisher
11.4018.103.018,1.14018E+11,"Rockshox Fork Spring Dual Position Air Assembly - 27/29 Lyrik C1-C3, Yari B2-B3:  150MM",7.10846E+11,248,NO COLOUR,150MM,,Suspension,Sram,118.3,GBP,Zyrofisher
11.4018.103.019,1.14018E+11,Rockshox Fork Spring Dual Position Air Assembly - 27/29 Pike B1-B4:  160MM,7.10846E+11,248,NO COLOUR,160MM,,Suspension,Sram,118.3,GBP,Zyrofisher
11.4018.103.020,1.14018E+11,Rockshox Fork Spring Dual Position Air Assembly - 27/29 Pike B1-B4:  150MM,7.10846E+11,248,NO COLOUR,150MM,,Suspension,Sram,118.3,GBP,Zyrofisher
11.4018.103.021,1.14018E+11,Rockshox Fork Spring Dual Position Air Assembly - 27/29 Pike B1-B4:  140MM,7.10846E+11,248,NO COLOUR,140MM,,Suspension,Sram,118.3,GBP,Zyrofisher
11.4018.116.000,1.14018E+11,RockShox Fork Foam Ring Kit - 35mm X 4mm (Qty 20) - SID 35mm C1+/Pike C1+:  ,7.10846E+11,15,NO COLOUR,NO SIZE,,Suspension,Sram,6.87,GBP,Zyrofisher
11.5018.051.001,11.5018.051.001,"Sram Spare -  Disc Brake Caliper Assembly - (Assembled, No Hose) Sram Branded Black  2-Piece Post Mount Front/Rear Including Brake Pads:  ",7.10846E+11,141,NO COLOUR,NO SIZE,,Brakes,Sram,67.58,GBP,Zyrofisher
11.5018.059.002,1.15018E+11,"SRAM Disc Brake Bleed Block - (Used For Bleeding Brakes) - Universal - Fits Small, Medium, And Large Calipers:  ",7.10846E+11,11,NO COLOUR,NO SIZE,,Brakes,Sram,5.52,GBP,Zyrofisher
11.6118.064.004,1.16118E+11,"SRAM Spider Specialized Mahle Model 1.2 Sl 107BCD Gen2 Black (No Chain Ring, Including Chainring Bolts):  ",7.10846E+11,55,NO COLOUR,NO SIZE,,COMPONENT,Sram,22.9,GBP,Zyrofisher
11.7018.089.000,11.7018.089.000,Sram Spare - Shifter Clamp Bolt Kit x2:  11MM,7.10846E+11,-1,NO COLOUR,11MM,,COMPONENT,Sram,5,GBP,Zyrofisher
5095,5095,Clarks Universal Galvanised Rear Brake Cable w/2P Black Outer Casing:  ,5.02165E+12,3.99,NO COLOUR,NO SIZE,,Brake and Gear Cables,Clarks,1,GBP,Zyrofisher
6085SS,6085SS,Clarks Universal SS Gear Cable w/SP4 Black Outer Casing:  ,5.02165E+12,6.99,NO COLOUR,NO SIZE,,Brake and Gear Cables,Clarks,1.6,GBP,Zyrofisher
6086SS,6086SS,Clarks Universal SS Brake Cable w/2P Black Outer Casing:  ,5.02165E+12,6.99,NO COLOUR,NO SIZE,,Brake and Gear Cables,Clarks,1.6,GBP,Zyrofisher
A097660,A097660,"Avid Spare - Disc Brake Spare Lever Hydraulic Disc Brake Compression Hosenut, Qty 5:  ",7.65251E+11,18,NO COLOUR,NO SIZE,,Brakes,Sram,7.75,GBP,Zyrofisher
A115500,A115500,"Avid Spare - Disc Brake Service Caliper 05-07 Juicy Caliper Service Kit,Qty 1:  ",7.6525E+11,11,NO COLOUR,NO SIZE,,Brakes,Sram,4.67,GBP,Zyrofisher
A115510,A115510,"Avid Spare - Disc Brake Spare Parts Caliper 05-07 Juicy Pressure Foot Kit, Qty 1:  ",7.6525E+11,13,NO COLOUR,NO SIZE,,Brakes,Sram,5.6,GBP,Zyrofisher
A116190,A116190,Avid Spare - Disc Brake Spare Parts Caliper BB7 Pad Adjuster Knob Kit - 2008-2016:  ,7.10846E+11,8,NO COLOUR,NO SIZE,,Brakes,Sram,3.75,GBP,Zyrofisher
A116210,A116210,Avid Spare - Disc Brake Spare Parts Caliper BB7 Cable Boot Kit:  ,7.6525E+11,2,NO COLOUR,NO SIZE,,Brakes,Sram,1.14,GBP,Zyrofisher
A150030A,A150030A,Avid Spare - Disc Brake Spare Parts Caliper BB7 Road Inline Barrel Adjuster Kit:  ,7.6525E+11,8,NO COLOUR,NO SIZE,,Brakes,Sram,3.75,GBP,Zyrofisher
A15007D,A15007D,Avid Spare - Rim Brake Spare Part Shorty Straddle Wire D - 2009-2016:  ,7.10846E+11,6,NO COLOUR,NO SIZE,,Brakes,Sram,2.55,GBP,Zyrofisher
A150080C,A150080C,Avid Spare - Rim Brake Spare Part Arm Spring Kit - Shorty Ultimate Black(L/R):  ,7.10846E+11,27,NO COLOUR,NO SIZE,,Brakes,Sram,11.88,GBP,Zyrofisher
A150090A,A150090A,Avid Spare - Rim Brake Spare Part Cable Anchor & Bolt - Shorty Ultimate Black:  ,7.10846E+11,7,NO COLOUR,NO SIZE,,Brakes,Sram,3.4,GBP,Zyrofisher
A15009B,A15009B,Avid Spare - Disc Brake Service Caliper Pad Retainer BB7/ALL Juicy Qty 2:  ,7.10846E+11,3,NO COLOUR,NO SIZE,,Brakes,Sram,1.33,GBP,Zyrofisher
A150100A,A150100A,Avid Spare - Rim Brake Spare Part Barrel Adjuster & Barrel - Shorty Ultimate Black:  ,7.10846E+11,21,NO COLOUR,NO SIZE,,Brakes,Sram,9.03,GBP,Zyrofisher
A150110B,A150110B,Avid Spare - Rim Brake Spare Part Cable Yoke - Shorty Ultimate:  ,7.10846E+11,16,NO COLOUR,NO SIZE,,Brakes,Sram,6.79,GBP,Zyrofisher
A150140B,A150140B,Avid Spare - Disc Brake Service Caliper Bleed Block Guide/Trail:  ,7.10846E+11,4,NO COLOUR,NO SIZE,,Brakes,Sram,1.71,GBP,Zyrofisher
A15014C,A15014C,Avid Spare - Disc Brake Service Caliper Bleed Block Elixir/DB:  ,7.10846E+11,4,NO COLOUR,NO SIZE,,Brakes,Sram,1.71,GBP,Zyrofisher
A15019A,A15019A,Avid Spare - Disc Brake Spare Lever Reservoir Bleed Screw/O-Ring Stainless Qty 20:  ,7.10846E+11,13,NO COLOUR,NO SIZE,,Brakes,Sram,5.6,GBP,Zyrofisher
A150210A,A150210A,"Avid Spare - Disc Brake Spare Elixir 5 Lever Blade Black/Pushrod Kit, Qty1:  ",7.10846E+11,16,NO COLOUR,NO SIZE,,Brakes,Sram,6.79,GBP,Zyrofisher
A150211B,A150211B,Avid Spare - Disc Brake Spare Lever Blade - Elixir 3 Qty 1:  ,7.10846E+11,16,NO COLOUR,NO SIZE,,Brakes,Sram,6.79,GBP,Zyrofisher
A150211G,A150211G,Avid Spare - Disc Brake Spare Lever Blade - Elixir 1 Qty 1:  ,7.10846E+11,7,NO COLOUR,NO SIZE,,Brakes,Sram,3.11,GBP,Zyrofisher
A150211H,A150211H,"Avid Spare - Disc Brake Spare Lever Blade Kit Aluminium Qty 1 - Elixir 9 9 Trail 7 7 Trail, Code-R:  ",7.10846E+11,25,NO COLOUR,NO SIZE,,Brakes,Sram,10.9,GBP,Zyrofisher
A150290A,A150290A,"Avid Spare - Disc Brake Spare Lever Split Clamp Kit Black - Elixir 5/3,DB 3/1/Level T Qty 1 (Steel Hardware):  ",7.10846E+11,11,NO COLOUR,NO SIZE,,Brakes,Sram,4.67,GBP,Zyrofisher
A150290H,A150290H,"Avid Spare - Rim Brake Spare Part Barrel Adjuster FR5/SD7 Lever, Qty 2:  ",7.10846E+11,6,NO COLOUR,NO SIZE,,Brakes,Sram,2.55,GBP,Zyrofisher
A15029B,A15029B,"Avid Spare - Disc Brake Spare Lever Elixir Split Clamp Kit Onyx, Qty 1 (Steel Hardware):  ",7.10846E+11,11,NO COLOUR,NO SIZE,,Brakes,Sram,4.67,GBP,Zyrofisher
A150300,A150300,"Avid Spare - Disc Brake Spare Parts Caliper Juicy 3 Pressure Foot Kit, Qty 1:  ",7.6525E+11,16,NO COLOUR,NO SIZE,,Brakes,Sram,6.79,GBP,Zyrofisher
A150310,A150310,"Avid Spare - Disc Brake Service Caliper Juicy 3 Caliper Service Kit, Qty1:  ",7.6525E+11,16,NO COLOUR,NO SIZE,,Brakes,Sram,6.79,GBP,Zyrofisher
A15031A,A15031A,"Avid Spare - Disc Brake Service Caliper Elixir Caliper Service Kit, Qty 1:  ",7.10846E+11,8,NO COLOUR,NO SIZE,,Brakes,Sram,3.75,GBP,Zyrofisher
A15032A,A15032A,"Avid Spare - Disc Brake Spare Parts Caliper Elixir Caliper Piston Kit, Qty 1:  ",7.10846E+11,13,NO COLOUR,NO SIZE,,Brakes,Sram,5.6,GBP,Zyrofisher
A15035A,A15035A,SRAM Spare - Disc Brake Pad H-Spring - (Qty 2) - Elixir/DB/Level Ult B1/Level TLM B1/Force-Rival Etap AXS:  ,7.10846E+11,5,NO COLOUR,NO SIZE,,Brakes,Sram,2.35,GBP,Zyrofisher
A150360B,A150360B,"Avid Spare - Disc Brake Spare Parts Caliper Pad Pin Kit Black, Qty 2 - Elixer 1/DB 1:  ",7.10846E+11,2,NO COLOUR,NO SIZE,,Brakes,Sram,0.99,GBP,Zyrofisher
A15036A,A15036A,"Avid Spare - Disc Brake Spare Parts Caliper Pad Pin Kit, Black Qty 2 - Elixer:  ",7.10846E+11,6,NO COLOUR,NO SIZE,,Brakes,Sram,2.79,GBP,Zyrofisher
A150400,A150400,Avid Spare - Rotor Spare Parts Avid Rotor/HUB Shim:  ,7.6525E+11,6,NO COLOUR,NO SIZE,,Brakes,Sram,2.79,GBP,Zyrofisher
A150430,A150430,"Avid Spare - Rotor Spare Parts Rotor Bolt Kit, TI (Qty 6):  ",7.6525E+11,52,NO COLOUR,NO SIZE,,Disc Brake Adapters,Sram,22.39,GBP,Zyrofisher
A150460A,A150460A,Avid Pad Spreader Tool Elixir Caliper (2pcs):  ,7.10846E+11,5,NO COLOUR,NO SIZE,,Brakes,Sram,2.42,GBP,Zyrofisher
A150460D,A150460D,SRAM Spare - Disc Brake Pad Spacer 2.8Mm - Guide/Trail/Code Caliper Qty 2:  ,7.10846E+11,5,NO COLOUR,NO SIZE,,Brakes,Sram,2.42,GBP,Zyrofisher
A150480B,A150480B,"Avid Spare - Disc Brake Spare Discrete Bar Clamp Black Lever (StainlessSteel Bolt T25)-Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 ELI XIR 9/7/CR MAG/X0/ XX, Qty 1:  ",7.10846E+11,9,NO COLOUR,NO SIZE,,Disc Brake Adapters,Sram,4.24,GBP,Zyrofisher
A150480D,A150480D,"Avid Spare - Disc Brake Spare Lever MMX Clamp Silver Lever (Stainless Steel Bolt T25) - Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer 9/7/CR MAG/X0/ XX, Qty 1:  ",7.10846E+11,20,NO COLOUR,NO SIZE,,Disc Brake Adapters,Sram,8.47,GBP,Zyrofisher
A150480F,A150480F,"Avid Spare - Disc Brake Spare MMX Clamp Black Lever (Stainless Steel Bolt T25) - Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer 9/7/CR MAG/X0/ XX, Qty 1:  ",7.10846E+11,20,NO COLOUR,NO SIZE,,Disc Brake Adapters,Sram,8.47,GBP,Zyrofisher
A150480G,A150480G,"Avid Spare - Disc Brake Spare MMX Clamp Black Lever (TI Bolt T25) - Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer9/7/CR MAG/X0/ XX, Qty 1:  ",7.10846E+11,35,NO COLOUR,NO SIZE,,Disc Brake Adapters,Sram,15.26,GBP,Zyrofisher
A150480H,A150480H,"Avid Spare - Disc Brake Spare Discrete Bar Clamp Black Lever (TI Bolt T25) - Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer 9/7/CR MAG/X0/ XX, Qty 1:  ",7.10846E+11,13,NO COLOUR,NO SIZE,,Brakes,Sram,5.62,GBP,Zyrofisher
A150490,A150490,"Avid Spare - Disc Brake Spare Lever MMX/Shifter Mounting Bracket Left -Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer 9/7/CR MAG/X0/ XX, Qty 1:  ",7.10846E+11,12,NO COLOUR,NO SIZE,,Disc Brake Adapters,Sram,5.11,GBP,Zyrofisher
A150490A,A150490A,"Avid Spare - Disc Brake Spare Lever MMX/Shifter Mounting Bracket Right -Guide ULT/RSC/RS/RE/RLevel ULT/TLM/TL Code RSC/R DB5 Elixer 9/7/CR MAG/X0/ XX, Qty 1:  ",7.10846E+11,12,NO COLOUR,NO SIZE,,Disc Brake Adapters,Sram,5.11,GBP,Zyrofisher
A150600A,A150600A,"Avid Spare - Disc Brake Spare Parts Caliper Banjo Kit Black Qty 1 -Elixer R/CR/CR MAG/X0/Elixer 9/Elixer 7/Guide RRS,RSC:  ",7.10846E+11,13,NO COLOUR,NO SIZE,,Brakes,Sram,5.6,GBP,Zyrofisher
A150680,A150680,SRAM Disc Brake Caliper Kit - (Includes Seals And Bleed Screws) - Code(2011-2017)/Guide Re:  ,7.10846E+11,8,NO COLOUR,NO SIZE,,Brakes,Sram,3.75,GBP,Zyrofisher
A150680A,A150680A,"SRAM Brake Spare - Disc Brake Service Caliper Piston Kit, Includes 2-15mm, 2-16mm Caliper Pistons, Seals, O-Rings - CODE(2011-2017)/GUIDE RE:  ",7.10846E+11,23,NO COLOUR,NO SIZE,,Brakes,Sram,10.17,GBP,Zyrofisher
A150680C,A150680C,Avid Spare - Disc Brake Spare Parts Caliper Caliper Spare Parts Kit Qty 1 Code (2011-2017)/Guide RE:  ,7.10846E+11,60,NO COLOUR,NO SIZE,,Brakes,Sram,26.31,GBP,Zyrofisher
A150692A,A150692A,"Avid Spare - Disc Brake Spare Parts Caliper Pad Spreader - Elixir, Qty 20:  ",7.10846E+11,50,NO COLOUR,NO SIZE,,Brakes,Sram,21.74,GBP,Zyrofisher
A150693C,A150693C,Avid Spare - Rotor Bolt Kit - T25 Steel (Qty 24):  ,7.10846E+11,5,NO COLOUR,NO SIZE,,Brakes,Sram,2.63,GBP,Zyrofisher
A150694,A150694,"Avid Spare - Disc Brake Spare Parts Caliper Pad Spreader - Guide/Trail, Qty 20:  ",7.10846E+11,41,NO COLOUR,NO SIZE,,Brakes,Sram,21.79,GBP,Zyrofisher
A180030F,A180030F,Avid Spare - Disc Brake Service Lever Lever Blade Aluminium Black - DB1/DB3 Qty 1 A1:  ,7.10846E+11,7,NO COLOUR,NO SIZE,,Brakes,Sram,3.11,GBP,Zyrofisher
A180060,A180060,"Avid Spare - Disc Brake Spare Parts Caliper Pad Spreader Qty 2- Trail/Guide RRS,RSC:  ",7.10846E+11,7,NO COLOUR,NO SIZE,,Brakes,Sram,3.11,GBP,Zyrofisher
A180070A,A180070A,Avid Spare - Disc Brake Spare Parts Caliper Parts Kit Elixir X0/9 Trail Includes All Small Parts) A1:  ,7.10846E+11,51,NO COLOUR,NO SIZE,,Brakes,Sram,21.79,GBP,Zyrofisher
A180190,A180190,Avid Spare - Disc Brake Spare Lever Brake Lever Bolt Kit For DB1 Includes Bolt and Square Nut) A1 - DB1/Level:  ,7.10846E+11,2,NO COLOUR,NO SIZE,,Brakes,Sram,1.14,GBP,Zyrofisher
ASAD102SI,ASAD102SI,Ashima Sintered Pads - Shimano pre 2011/Tektro:  ,4.71283E+12,19.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,6.7,GBP,Zyrofisher
ASAD102SM,ASAD102SM,Ashima Semi-Metal Pads - Shimano pre 2011/Tektro:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD103SOS,ASAD103S,Ashima SOS Pads - Shimano Deore M555:  ,4.71283E+12,24.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,8.35,GBP,Zyrofisher
ASAD104SI,ASAD104SI,Ashima Sintered Pads - Shimano 2011-15/Clarks HDB:  ,4.71283E+12,19.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,6.7,GBP,Zyrofisher
ASAD104SM,ASAD104SM,Ashima Semi-Metal Pads - Shimano 2011-15/Clarks HDB:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD105SI,ASAD105SI,Ashima Sintered Pads - Shimano Saint BR-M810 / Zee:  ,4.71283E+12,19.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,6.7,GBP,Zyrofisher
ASAD105SM,ASAD105SM,Ashima Semi-Metal Pads - Shimano Saint/Zee:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD106SI,ASAD106SI,"Ashima Sintered Pads - Shimano 2016+/Clarks M3,M2:  ",4.71283E+12,19.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,6.7,GBP,Zyrofisher
ASAD106SM,ASAD106SM,"Ashima Semi-Metal Pads - Shimano 2016+/Clarks M3,M2:  ",4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD107SM,ASAD107SM,Ashima Semi-Metal Pads - Shimano Road Disc Brake L04C:  ,4.71552E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD202SM,ASAD202SM,Ashima Semi-Metal Pads - Magura Julie 2001-08:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD207SM,ASAD207SM,Ashima Semi-Metal Pads - Magura Marta /MT2/MT4/MT6/MT8:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD209SM,ASAD209SM,Ashima Semi-Metal Pads - Magura Marta MT5/MT7:  ,4.71552E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD309SM,ASAD309SM,Ashima Semi-Metal Pads - Hope Tech V2 / X2:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD310SM,ASAD310SM,Ashima Semi-Metal Pads - Hope Tech 3 (V4 / X2 Uno):  ,4.71552E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD311SM,ASAD311SM,Ashima Semi-Metal Pads - Hope Tech 3 E4 / Rx4 / Race Evo E4:  ,4.71552E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD404SM,ASAD404SM,Ashima Semi-Metal Pads - Formula Cura/R1/The ONE/Mega/RO/RX/11:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD405SM,ASAD405SM,Ashima Semi-Metal Pads - Formula Cura 4:  ,4.71552E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD502SM,ASAD502SM,Ashima Semi-Metal Pads - Hayes MX Expert/CX/Sole/MX 2 3 4/GX:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD505SM,ASAD505SM,Ashima Semi-Metal Pads - Hayes Stroker Ryde/Dyno/Radar:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD701SM,ASAD701SM,Ashima Semi-Metal Pads - Sram/Avid BB7/Avid Juicy:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD702SM,ASAD702SM,Ashima Semi-Metal Pads - Sram/Avid BB5:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD704SI,ASAD704SI,Ashima Sintered Pads - SRAM Level/BD/X0/XX/Avid Elixir:  ,4.71283E+12,19.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,6.7,GBP,Zyrofisher
ASAD704SM,ASAD704SM,Ashima Semi-Metal Pads - SRAM Level/BD/X0/XX/Avid Elixir:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD705SI,ASAD705SI,Ashima Sintered Pads - SRAM Code/Avid Code/Shimano XT M755/M756:  ,4.71283E+12,19.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,6.7,GBP,Zyrofisher
ASAD705SM,ASAD705SM,Ashima Semi-Metal Pads - SRAM Code/Avid Code/Shimano XT M755/M756:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD706SI,ASAD706SI,Ashima Sintered Pads - SRAM G2/Guide/Avid X0 Trail/Avid Elixir Trail:  ,4.71552E+12,19.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,6.7,GBP,Zyrofisher
ASAD706SM,ASAD706SM,Ashima Semi-Metal Pads - SRAM G2/Guide/Avid X0 Trail/Avid Elixir Trail:  ,4.71552E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD707SI,ASAD707SI,Ashima Sintered Pads - SRAM HRD Hydraulic Road Disc:  ,4.71552E+12,19.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,6.7,GBP,Zyrofisher
ASAD707SM,ASAD707SM,Ashima Semi-Metal Pads - SRAM HRD Hydraulic Road Disc:  ,4.71552E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD708SM,ASAD708SM,Ashima Semi-Metal Pads - Avid (DB1 / DB3 / DB5) Hydraulic:  ,4.71552E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD801SM,ASAD801SM,Ashima Semi-Metal Pads - Tektro Aquila IO Mech DB:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASAD802SM,ASAD802SM,Ashima Semi-Metal Pads - Tektro Lyra & Lox / Novela 2011:  ,4.71283E+12,14.99,NO COLOUR,NO SIZE,,Brake Pads,Ashima,5,GBP,Zyrofisher
ASADAPAU31,ASADAP3,Ashima Disc Brake Adapter PM Caliper - PM Frame/Fork:  PM - PM F180,4.71283E+12,14.99,NO COLOUR,PM - PM F180,,Disc Brake Adapters,Ashima,5,GBP,Zyrofisher
ASADAPAU32,ASADAP3,Ashima Disc Brake Adapter PM Caliper - PM Frame/Fork:  PM - PM F203,4.71283E+12,14.99,NO COLOUR,PM - PM F203,,Disc Brake Adapters,Ashima,5,GBP,Zyrofisher
ASADAPAU34,ASADAPAU34,Ashima Post Mount Brake Adaptor (180-220mm):  40MM,4.71552E+12,14.99,NO COLOUR,40MM,,Disc Brake Adapters,Ashima,5,GBP,Zyrofisher
ASADPAU41,ASADPAU41,Ashima Flat Mount Adaptor PM Caliper to FM Fork 140mm:  PM CAL-FM FORK 140MM,4.71552E+12,14.99,NO COLOUR,PM CAL-FM FORK 140MM,,Disc Brake Adapters,Ashima,5,GBP,Zyrofisher
